customer_age,job_type,marital,education,default,balance,housing_loan,personal_loan,month,last_contact_duration,num_contacts_in_campaign,num_contacts_prev_campaign,prev_campaign_outcome,term_deposit_subscribed,mid_month
55.0,blue-collar,married,primary,no,3.0,no,no,may,188.0,2.0,0,unknown,0,0
39.0,management,single,tertiary,no,259.0,yes,no,may,299.0,1.0,0,unknown,0,0
46.0,services,married,secondary,no,-1622.0,yes,yes,jun,172.0,5.0,0,unknown,0,0
29.0,technician,married,secondary,no,180.0,no,no,mar,302.0,2.0,0,unknown,1,1
34.0,management,married,tertiary,no,10.0,yes,no,nov,515.0,2.0,0,unknown,0,1
28.0,technician,single,secondary,no,239.0,yes,no,may,1108.0,3.0,0,unknown,1,0
33.0,services,single,secondary,no,418.0,yes,no,apr,5.0,5.0,2,other,0,1
52.0,blue-collar,single,unknown,no,1785.0,no,no,feb,175.0,2.0,0,unknown,0,0
35.0,blue-collar,single,secondary,no,2960.0,yes,yes,jun,172.0,2.0,0,unknown,0,1
22.0,student,single,primary,no,114.0,yes,no,may,245.0,2.0,0,unknown,0,1
29.0,management,married,tertiary,no,11.0,yes,no,jul,617.0,6.0,0,unknown,0,1
30.0,admin.,single,secondary,no,-39.0,no,yes,jul,83.0,2.0,0,unknown,0,1
36.0,admin.,single,secondary,no,2202.0,yes,no,jun,364.0,3.0,0,unknown,0,0
48.0,technician,married,tertiary,no,266.0,yes,no,nov,28.0,1.0,0,unknown,0,1
39.0,blue-collar,married,secondary,no,-2.0,yes,no,jun,244.0,1.0,0,unknown,0,0
47.0,housemaid,married,primary,no,3.0,no,no,jul,110.0,1.0,0,unknown,0,0
43.0,management,divorced,unknown,no,1784.0,no,yes,nov,279.0,1.0,0,unknown,0,1
21.0,services,single,secondary,no,343.0,yes,no,jun,162.0,6.0,0,unknown,0,0
37.0,admin.,single,unknown,no,33.0,no,no,apr,58.0,3.0,0,unknown,0,1
33.0,technician,married,secondary,no,804.0,no,no,jul,261.0,3.0,1,success,1,1
38.0,management,divorced,tertiary,no,367.0,yes,no,aug,27.0,3.0,0,unknown,0,1
29.0,blue-collar,married,secondary,no,1310.0,yes,no,may,291.0,2.0,0,unknown,0,1
35.0,blue-collar,married,secondary,no,753.0,yes,no,may,190.0,1.0,0,unknown,0,1
34.0,management,married,tertiary,no,2528.0,yes,no,jun,84.0,7.0,0,unknown,0,0
56.0,management,married,primary,no,2764.0,yes,no,jul,74.0,2.0,0,unknown,0,0
50.0,entrepreneur,married,primary,no,431.0,yes,no,apr,24.0,5.0,0,unknown,0,1
41.0,management,single,tertiary,no,2405.0,no,no,aug,128.0,2.0,0,unknown,0,1
56.0,services,married,secondary,no,1169.0,no,no,jun,118.0,1.0,0,unknown,0,0
55.0,self-employed,divorced,secondary,no,3.0,no,no,jul,76.0,2.0,0,unknown,0,1
31.0,admin.,single,secondary,no,5.0,yes,no,may,950.0,2.0,2,failure,1,0
39.0,technician,married,secondary,no,87.0,yes,no,aug,118.0,3.0,0,unknown,0,0
46.0,blue-collar,married,unknown,no,415.0,no,no,jun,412.0,1.0,0,unknown,0,0
38.0,management,married,tertiary,no,2.0,yes,no,may,131.0,1.0,0,unknown,0,0
42.0,management,single,tertiary,no,479.0,yes,no,may,195.0,2.0,0,unknown,0,0
44.0,services,divorced,secondary,no,863.0,yes,no,may,173.0,2.0,0,unknown,0,0
28.0,blue-collar,married,secondary,no,374.0,yes,yes,jun,250.0,4.0,0,unknown,0,0
47.0,technician,divorced,secondary,no,-4.0,no,no,sep,165.0,1.0,2,failure,1,1
47.0,blue-collar,married,primary,no,10.0,no,no,aug,51.0,2.0,0,unknown,0,1
46.0,technician,married,secondary,no,1120.0,yes,no,jul,10.0,1.0,0,unknown,0,1
28.0,student,single,secondary,no,5297.0,no,no,aug,121.0,1.0,0,unknown,0,0
38.0,admin.,married,secondary,no,52.0,yes,yes,apr,109.0,1.0,4,other,0,1
39.0,blue-collar,married,secondary,no,218.0,yes,yes,jul,166.0,5.0,0,unknown,0,0
39.0,management,single,tertiary,no,430.0,yes,no,jun,363.0,2.0,0,unknown,0,1
41.0,management,married,tertiary,no,937.0,no,no,apr,148.0,4.0,0,unknown,1,1
51.0,technician,married,secondary,no,897.0,no,yes,nov,62.0,1.0,1,other,0,1
32.0,management,divorced,tertiary,no,364.0,yes,no,jul,461.0,9.0,0,unknown,0,1
33.0,services,single,secondary,no,311.0,yes,no,may,72.0,2.0,1,failure,0,0
31.0,services,married,secondary,no,396.0,no,no,jun,199.0,1.0,0,unknown,0,0
46.0,blue-collar,married,secondary,no,637.0,yes,no,mar,226.0,1.0,4,success,1,0
34.0,management,married,tertiary,no,181.0,no,no,aug,60.0,2.0,0,unknown,0,0
43.0,technician,married,secondary,no,80.0,yes,no,may,98.0,1.0,0,unknown,0,0
44.0,management,married,tertiary,no,147.0,yes,no,jan,488.0,1.0,2,success,0,1
33.0,management,married,tertiary,no,423.0,yes,no,feb,173.0,5.0,0,unknown,0,0
40.0,blue-collar,married,secondary,no,2048.0,yes,yes,jul,232.0,5.0,0,unknown,0,1
60.0,management,married,tertiary,no,5863.0,yes,no,jul,268.0,1.0,0,unknown,0,1
27.0,entrepreneur,married,secondary,no,420.0,yes,no,may,411.0,2.0,0,unknown,0,1
35.0,blue-collar,divorced,secondary,no,883.0,no,yes,oct,23.0,1.0,0,unknown,0,1
33.0,student,single,tertiary,no,879.0,yes,no,feb,317.0,1.0,0,unknown,0,0
25.0,blue-collar,married,secondary,no,-42.0,yes,no,may,196.0,1.0,3,other,0,0
35.0,blue-collar,married,primary,no,-5.0,yes,no,jul,163.0,2.0,0,unknown,0,1
37.0,services,married,secondary,no,1783.0,yes,no,may,900.0,4.0,0,unknown,0,1
47.0,blue-collar,married,primary,no,884.0,yes,no,may,144.0,1.0,2,failure,0,0
44.0,technician,divorced,secondary,no,1324.0,no,no,aug,74.0,2.0,0,unknown,0,1
59.0,retired,married,primary,no,-3.0,no,no,jun,92.0,1.0,0,unknown,0,1
45.0,housemaid,divorced,primary,no,540.0,no,no,jun,105.0,1.0,0,unknown,0,0
36.0,management,married,secondary,no,334.0,yes,no,may,286.0,1.0,1,failure,0,0
41.0,blue-collar,married,secondary,no,3.0,yes,no,nov,52.0,1.0,1,failure,0,1
48.0,admin.,married,secondary,no,386.0,no,yes,nov,779.0,3.0,0,unknown,0,1
38.0,blue-collar,married,primary,no,2.0,yes,no,may,180.0,1.0,0,unknown,0,0
41.0,management,married,tertiary,no,4353.0,yes,no,may,92.0,1.0,0,unknown,0,1
25.0,entrepreneur,single,secondary,no,69.0,yes,no,may,45.0,3.0,0,unknown,0,1
29.0,housemaid,married,primary,no,46.0,yes,no,may,341.0,1.0,0,unknown,0,0
40.0,self-employed,married,tertiary,no,3241.0,yes,no,may,497.0,1.0,0,unknown,0,1
31.0,management,married,tertiary,no,54.0,yes,no,aug,273.0,2.0,0,unknown,0,1
36.0,self-employed,married,tertiary,no,-1.0,no,no,jun,913.0,4.0,0,unknown,0,0
43.0,management,single,tertiary,no,2908.0,yes,no,may,985.0,2.0,0,unknown,1,1
41.0,services,married,tertiary,no,4.0,no,no,apr,477.0,2.0,0,unknown,0,1
41.0,management,married,tertiary,no,4332.0,no,no,aug,82.0,6.0,0,unknown,0,0
40.0,blue-collar,single,primary,no,-211.0,no,no,jun,358.0,1.0,0,unknown,0,1
46.0,entrepreneur,married,secondary,no,-876.0,no,yes,aug,171.0,2.0,0,unknown,0,0
72.0,retired,divorced,secondary,no,0.0,no,no,feb,767.0,1.0,1,success,1,1
57.0,services,divorced,secondary,no,46.0,no,no,jun,341.0,1.0,0,unknown,0,0
38.0,housemaid,divorced,tertiary,no,1237.0,no,no,nov,35.0,7.0,5,failure,0,1
49.0,management,married,tertiary,no,158.0,no,no,aug,642.0,6.0,0,unknown,0,1
31.0,management,married,tertiary,no,3813.0,yes,no,may,68.0,5.0,0,unknown,0,1
33.0,management,single,tertiary,no,21.0,yes,no,apr,761.0,2.0,3,other,0,1
39.0,management,married,tertiary,no,412.0,no,no,apr,237.0,1.0,2,failure,1,0
46.0,blue-collar,married,primary,no,-87.0,no,no,aug,134.0,3.0,0,unknown,0,0
44.0,management,divorced,tertiary,no,5.0,yes,no,jul,508.0,1.0,0,unknown,0,1
51.0,technician,divorced,secondary,no,1065.0,no,yes,aug,87.0,1.0,0,unknown,0,0
40.0,unemployed,married,primary,no,7003.0,yes,no,jul,439.0,2.0,3,success,1,1
36.0,entrepreneur,married,tertiary,no,268.0,yes,yes,nov,287.0,1.0,1,failure,0,1
38.0,blue-collar,single,primary,no,1530.0,yes,no,jun,157.0,1.0,0,unknown,0,0
48.0,admin.,married,secondary,no,-362.0,yes,yes,may,218.0,1.0,0,unknown,0,1
56.0,services,married,secondary,no,10.0,no,yes,aug,282.0,2.0,0,unknown,0,1
34.0,technician,single,tertiary,no,37.0,no,no,aug,339.0,3.0,0,unknown,0,1
37.0,blue-collar,married,primary,no,333.0,yes,no,may,257.0,3.0,0,unknown,0,0
26.0,housemaid,married,primary,no,10.0,no,yes,jul,235.0,1.0,0,unknown,0,0
41.0,unemployed,married,secondary,no,3.0,no,no,nov,157.0,4.0,0,unknown,0,1
42.0,admin.,divorced,secondary,no,1203.0,no,no,jul,661.0,2.0,0,unknown,0,1
27.0,student,single,secondary,no,199.0,yes,no,may,18.0,1.0,0,unknown,0,0
29.0,management,married,tertiary,no,354.0,yes,no,apr,202.0,2.0,5,failure,0,0
26.0,services,single,secondary,no,1.0,yes,yes,may,495.0,1.0,0,unknown,0,0
56.0,management,divorced,tertiary,no,441.0,no,no,may,64.0,3.0,0,unknown,0,1
42.0,technician,single,secondary,no,5325.0,no,no,jul,393.0,2.0,0,unknown,1,0
29.0,admin.,single,secondary,no,913.0,yes,no,apr,378.0,1.0,0,unknown,1,1
51.0,unemployed,divorced,secondary,no,1245.0,no,no,jun,277.0,1.0,0,unknown,0,0
39.0,technician,married,secondary,no,510.0,yes,no,may,549.0,2.0,0,unknown,0,1
27.0,management,single,secondary,no,2.0,no,no,feb,409.0,1.0,0,unknown,0,0
34.0,management,single,tertiary,no,2.0,no,no,jul,110.0,1.0,1,other,0,0
42.0,management,married,tertiary,no,200.0,no,no,may,78.0,5.0,0,unknown,0,1
37.0,blue-collar,single,secondary,no,84.0,yes,no,may,339.0,4.0,0,unknown,0,1
41.0,management,married,tertiary,no,622.0,no,no,nov,146.0,1.0,0,unknown,0,1
46.0,services,married,secondary,no,48.0,yes,yes,feb,92.0,1.0,1,failure,0,0
46.0,technician,married,secondary,no,33.0,yes,yes,nov,129.0,2.0,0,unknown,0,1
38.0,blue-collar,married,secondary,no,324.0,no,no,apr,128.0,2.0,2,failure,0,0
56.0,technician,married,primary,no,4439.0,no,no,jul,84.0,6.0,0,unknown,0,0
26.0,management,single,tertiary,no,-389.0,yes,no,may,74.0,2.0,0,unknown,0,1
45.0,blue-collar,married,secondary,no,82.0,yes,no,apr,35.0,3.0,5,other,0,1
31.0,management,married,tertiary,no,4.0,yes,no,mar,291.0,1.0,1,success,1,0
37.0,management,single,tertiary,no,2741.0,yes,no,aug,294.0,3.0,0,unknown,0,0
43.0,technician,single,secondary,no,213.0,no,no,aug,228.0,2.0,0,unknown,0,0
27.0,services,single,secondary,no,50.0,no,no,jan,412.0,1.0,0,unknown,0,1
47.0,management,married,tertiary,no,1434.0,no,no,aug,131.0,1.0,0,unknown,0,0
37.0,technician,married,secondary,no,4341.0,no,no,nov,291.0,1.0,0,unknown,0,1
45.0,self-employed,divorced,secondary,no,12.0,no,no,jul,404.0,4.0,0,unknown,1,1
27.0,management,single,tertiary,no,16.0,no,yes,jul,73.0,1.0,0,unknown,0,1
34.0,technician,married,tertiary,no,24.0,no,no,aug,237.0,2.0,0,unknown,0,1
30.0,services,married,secondary,no,33.0,yes,yes,jun,162.0,1.0,0,unknown,0,0
47.0,services,married,secondary,no,755.0,yes,no,jun,178.0,2.0,0,unknown,0,0
35.0,management,married,tertiary,no,94.0,yes,no,may,58.0,1.0,4,failure,0,1
41.0,self-employed,married,tertiary,no,2976.0,yes,no,nov,362.0,1.0,1,failure,0,1
22.0,blue-collar,single,secondary,no,213.0,no,yes,jul,458.0,1.0,0,unknown,0,0
27.0,technician,single,secondary,no,-1.0,no,no,aug,81.0,5.0,0,unknown,0,1
36.0,blue-collar,married,primary,no,-194.0,yes,no,may,149.0,2.0,0,unknown,0,1
46.0,management,married,tertiary,no,1806.0,yes,no,jun,205.0,1.0,1,success,1,0
29.0,services,single,unknown,no,2375.0,no,no,nov,1133.0,2.0,0,unknown,1,1
55.0,retired,married,primary,no,-2.0,no,no,jan,122.0,4.0,0,unknown,0,1
44.0,management,married,tertiary,no,1331.0,yes,yes,may,75.0,2.0,1,failure,0,1
31.0,housemaid,married,tertiary,no,11.0,yes,no,jun,657.0,2.0,0,unknown,0,0
57.0,technician,married,secondary,no,365.0,no,no,jun,214.0,6.0,0,unknown,0,1
28.0,technician,single,secondary,no,1326.0,yes,yes,may,234.0,1.0,0,unknown,0,0
29.0,blue-collar,single,secondary,no,1886.0,no,no,may,536.0,2.0,0,unknown,0,0
39.0,blue-collar,single,secondary,no,1103.0,yes,no,may,229.0,1.0,0,unknown,0,1
22.0,blue-collar,married,primary,no,-217.0,no,no,may,173.0,2.0,0,unknown,0,0
38.0,self-employed,married,secondary,no,177.0,no,no,aug,195.0,4.0,0,unknown,0,1
41.0,admin.,divorced,secondary,no,-606.0,yes,no,may,347.0,2.0,2,failure,0,0
48.0,management,married,tertiary,yes,-25.0,no,no,nov,131.0,3.0,0,unknown,0,1
42.0,management,married,tertiary,no,423.0,no,no,jun,130.0,6.0,5,success,0,0
48.0,technician,married,secondary,no,282.0,yes,no,jul,176.0,1.0,0,unknown,0,0
35.0,management,married,tertiary,no,148.0,no,no,may,724.0,1.0,0,unknown,0,1
31.0,technician,single,tertiary,no,34.0,no,no,aug,105.0,8.0,0,unknown,0,1
36.0,entrepreneur,married,tertiary,no,4575.0,yes,no,may,279.0,1.0,0,unknown,0,0
33.0,services,married,secondary,no,2084.0,yes,no,may,181.0,3.0,2,other,0,0
34.0,entrepreneur,married,tertiary,no,755.0,no,no,aug,189.0,4.0,0,unknown,0,0
45.0,blue-collar,married,secondary,no,421.0,yes,yes,feb,140.0,2.0,2,failure,0,0
29.0,blue-collar,single,secondary,no,3663.0,no,no,jan,317.0,1.0,0,unknown,0,1
54.0,services,married,secondary,no,147.0,no,no,aug,192.0,2.0,0,unknown,0,0
26.0,services,divorced,secondary,no,330.0,yes,no,may,69.0,2.0,0,unknown,0,0
58.0,housemaid,married,secondary,no,4.0,no,no,aug,182.0,2.0,0,unknown,0,1
47.0,entrepreneur,single,secondary,no,310.0,no,no,feb,271.0,1.0,0,unknown,1,0
56.0,self-employed,married,primary,no,2.0,no,no,aug,137.0,2.0,0,unknown,0,0
54.0,blue-collar,married,secondary,no,987.0,yes,yes,may,226.0,4.0,0,unknown,0,1
53.0,blue-collar,married,secondary,yes,18.0,yes,no,may,260.0,1.0,0,unknown,0,0
36.0,management,married,tertiary,no,763.0,no,no,feb,66.0,1.0,0,unknown,0,0
50.0,technician,married,secondary,no,5.0,no,no,jun,59.0,6.0,0,unknown,0,0
57.0,services,married,secondary,no,86.0,no,no,aug,18.0,11.0,0,unknown,0,1
33.0,admin.,single,secondary,no,612.0,yes,no,feb,75.0,1.0,0,unknown,0,0
40.0,technician,married,tertiary,no,1491.0,yes,yes,aug,87.0,1.0,0,unknown,0,0
51.0,unemployed,married,secondary,no,4.0,no,no,jun,2.0,7.0,0,unknown,0,1
39.0,student,married,unknown,no,1.0,no,no,jun,99.0,1.0,0,unknown,0,1
46.0,blue-collar,married,secondary,no,425.0,yes,no,aug,62.0,10.0,0,unknown,0,1
40.0,management,married,primary,no,-421.0,yes,no,may,40.0,3.0,0,unknown,0,0
51.0,management,married,tertiary,no,3738.0,yes,no,jun,574.0,4.0,0,unknown,0,1
26.0,management,single,tertiary,no,4695.0,no,no,jun,175.0,1.0,0,unknown,0,0
56.0,management,divorced,secondary,no,321.0,no,yes,nov,251.0,2.0,0,unknown,0,1
39.0,admin.,married,secondary,no,3126.0,yes,no,dec,110.0,3.0,2,failure,0,1
54.0,management,married,tertiary,no,313.0,yes,no,may,72.0,2.0,0,unknown,0,0
59.0,retired,divorced,secondary,no,1490.0,no,no,jul,78.0,3.0,0,unknown,0,1
31.0,technician,single,tertiary,no,1638.0,yes,no,feb,149.0,1.0,0,unknown,1,1
39.0,housemaid,married,tertiary,no,37.0,yes,no,may,221.0,7.0,0,unknown,0,0
59.0,retired,married,primary,no,1984.0,no,no,jul,200.0,4.0,0,unknown,0,0
44.0,blue-collar,married,secondary,no,81.0,yes,no,may,258.0,2.0,0,unknown,0,0
28.0,unemployed,married,secondary,no,288.0,yes,no,may,279.0,2.0,2,failure,0,0
27.0,admin.,married,secondary,yes,-943.0,yes,no,jun,457.0,1.0,0,unknown,0,0
29.0,management,single,tertiary,no,4512.0,yes,no,may,190.0,3.0,0,unknown,0,0
43.0,admin.,married,primary,no,19.0,yes,no,may,307.0,2.0,0,unknown,0,0
45.0,blue-collar,married,primary,no,2957.0,yes,no,apr,562.0,1.0,2,failure,0,1
35.0,blue-collar,married,primary,no,-285.0,yes,no,may,637.0,1.0,0,unknown,0,1
42.0,admin.,married,secondary,no,283.0,yes,no,may,119.0,1.0,0,unknown,0,0
53.0,housemaid,married,primary,no,2151.0,no,no,jun,934.0,2.0,0,unknown,1,1
32.0,admin.,married,tertiary,no,943.0,yes,no,jun,75.0,1.0,0,unknown,0,0
40.0,management,single,tertiary,no,758.0,no,no,feb,554.0,1.0,1,failure,1,1
36.0,management,married,tertiary,no,1803.0,no,no,oct,79.0,1.0,1,failure,0,1
38.0,student,divorced,tertiary,no,2946.0,no,no,jun,624.0,3.0,0,unknown,1,1
38.0,management,married,tertiary,no,1114.0,no,no,mar,230.0,1.0,1,success,1,0
22.0,technician,single,secondary,no,-76.0,yes,yes,jun,95.0,1.0,0,unknown,0,0
38.0,blue-collar,married,primary,no,590.0,yes,no,jun,229.0,2.0,0,unknown,0,0
41.0,management,divorced,tertiary,no,41.0,yes,no,may,419.0,1.0,0,unknown,0,1
31.0,technician,single,tertiary,no,3823.0,no,no,nov,341.0,1.0,0,unknown,0,1
21.0,blue-collar,single,secondary,no,618.0,yes,no,may,258.0,3.0,0,unknown,0,0
48.0,technician,married,secondary,no,467.0,yes,no,may,207.0,5.0,0,unknown,0,0
33.0,management,single,tertiary,no,3004.0,yes,no,may,174.0,3.0,0,unknown,0,0
32.0,blue-collar,married,secondary,no,53.0,no,no,may,143.0,2.0,0,unknown,0,1
23.0,technician,single,secondary,no,1868.0,no,no,aug,1013.0,3.0,2,other,0,0
43.0,blue-collar,married,primary,no,2124.0,yes,no,may,168.0,4.0,0,unknown,0,1
52.0,self-employed,married,tertiary,no,5351.0,yes,yes,jul,598.0,4.0,0,unknown,1,1
23.0,management,single,tertiary,no,-4.0,no,no,sep,18.0,1.0,0,unknown,0,1
40.0,blue-collar,married,secondary,no,1343.0,yes,yes,jul,192.0,2.0,0,unknown,0,1
48.0,blue-collar,married,secondary,no,387.0,no,no,jul,266.0,2.0,0,unknown,0,1
51.0,blue-collar,married,primary,no,1901.0,no,no,aug,167.0,1.0,0,unknown,0,1
52.0,entrepreneur,divorced,tertiary,no,78.0,yes,no,may,168.0,5.0,3,failure,0,0
31.0,management,single,tertiary,no,-3.0,no,no,aug,236.0,10.0,0,unknown,0,1
63.0,blue-collar,married,secondary,no,272.0,no,no,oct,302.0,1.0,1,failure,0,1
60.0,retired,married,primary,no,1717.0,no,no,nov,139.0,1.0,5,failure,0,0
40.0,admin.,divorced,secondary,no,934.0,no,no,jan,927.0,1.0,0,unknown,1,1
32.0,services,married,secondary,no,672.0,yes,no,may,215.0,1.0,0,unknown,0,1
33.0,management,married,tertiary,no,640.0,no,no,aug,185.0,3.0,1,other,0,0
48.0,blue-collar,married,secondary,no,4837.0,no,no,jun,58.0,1.0,0,unknown,0,1
44.0,unemployed,married,secondary,no,-1.0,yes,no,may,260.0,1.0,0,unknown,0,0
45.0,technician,single,primary,no,232.0,yes,no,jul,58.0,1.0,0,unknown,0,1
39.0,student,married,secondary,no,1313.0,no,no,jun,32.0,4.0,0,unknown,0,1
54.0,housemaid,divorced,tertiary,no,6916.0,yes,no,may,389.0,3.0,0,unknown,0,0
36.0,unemployed,single,secondary,no,1923.0,yes,no,may,146.0,2.0,0,unknown,0,1
28.0,blue-collar,married,unknown,no,132.0,yes,no,may,137.0,6.0,0,unknown,0,1
48.0,technician,married,secondary,no,-58.0,yes,yes,may,489.0,1.0,2,failure,0,0
47.0,technician,married,secondary,no,-851.0,yes,yes,may,186.0,1.0,0,unknown,0,1
31.0,management,single,tertiary,no,2300.0,yes,no,aug,112.0,2.0,0,unknown,0,0
41.0,technician,married,secondary,no,60.0,yes,yes,jan,175.0,1.0,1,failure,0,1
46.0,blue-collar,married,primary,no,750.0,yes,no,may,133.0,2.0,0,unknown,0,0
69.0,retired,divorced,tertiary,no,403.0,no,no,jul,211.0,3.0,0,unknown,0,0
57.0,technician,married,secondary,no,7558.0,no,no,oct,158.0,1.0,0,unknown,1,1
35.0,admin.,married,primary,no,1483.0,no,no,jun,343.0,2.0,0,unknown,0,0
36.0,self-employed,married,tertiary,no,1508.0,yes,no,jun,83.0,2.0,0,unknown,0,0
30.0,technician,single,secondary,no,1391.0,yes,no,may,54.0,1.0,0,unknown,0,1
29.0,technician,married,secondary,no,5560.0,yes,yes,nov,340.0,3.0,0,unknown,0,1
25.0,technician,single,secondary,no,244.0,yes,yes,may,215.0,1.0,0,unknown,0,0
28.0,management,single,secondary,no,473.0,yes,yes,may,104.0,2.0,0,unknown,0,1
51.0,management,married,tertiary,no,352.0,no,no,aug,140.0,2.0,0,unknown,0,0
42.0,management,married,secondary,no,441.0,yes,no,may,44.0,3.0,1,failure,0,0
44.0,admin.,married,secondary,no,259.0,yes,no,may,487.0,11.0,0,unknown,0,0
26.0,blue-collar,married,secondary,no,0.0,yes,no,may,311.0,1.0,0,unknown,0,0
47.0,housemaid,divorced,secondary,no,1364.0,no,no,aug,76.0,3.0,0,unknown,0,1
30.0,management,single,secondary,no,2959.0,yes,no,may,197.0,2.0,0,unknown,0,1
39.0,services,married,secondary,no,4396.0,no,no,nov,38.0,2.0,2,failure,0,1
48.0,blue-collar,married,primary,no,2353.0,no,yes,jul,222.0,2.0,0,unknown,0,0
33.0,management,single,tertiary,no,-1.0,yes,no,may,42.0,1.0,2,failure,0,0
56.0,self-employed,married,secondary,no,1406.0,yes,no,may,54.0,1.0,0,unknown,0,1
43.0,blue-collar,married,primary,no,108.0,yes,yes,may,431.0,4.0,0,unknown,0,0
43.0,technician,married,secondary,no,734.0,no,no,jun,13.0,3.0,0,unknown,0,1
38.0,management,single,tertiary,no,-51.0,yes,no,may,308.0,2.0,1,failure,0,0
46.0,housemaid,married,primary,no,940.0,no,no,jun,111.0,3.0,0,unknown,0,1
32.0,management,single,secondary,no,126.0,yes,yes,jul,1157.0,2.0,0,unknown,1,1
56.0,management,married,tertiary,no,907.0,yes,no,jan,34.0,1.0,0,unknown,0,1
56.0,blue-collar,married,secondary,no,384.0,no,no,nov,72.0,4.0,0,unknown,0,0
58.0,retired,divorced,secondary,no,66.0,no,no,nov,496.0,1.0,0,unknown,0,1
36.0,services,married,secondary,no,78.0,yes,no,may,128.0,1.0,0,unknown,0,1
37.0,blue-collar,married,secondary,no,-192.0,yes,no,may,216.0,1.0,0,unknown,0,0
50.0,self-employed,married,tertiary,no,1905.0,yes,no,jun,80.0,3.0,0,unknown,0,0
34.0,self-employed,married,tertiary,no,1620.0,yes,no,nov,547.0,2.0,0,unknown,0,1
36.0,services,married,secondary,no,2212.0,no,no,may,156.0,1.0,0,unknown,0,0
60.0,retired,married,secondary,no,571.0,no,no,feb,82.0,5.0,1,success,1,0
88.0,retired,married,primary,no,5235.0,no,no,apr,568.0,2.0,0,unknown,1,0
43.0,services,divorced,secondary,no,376.0,yes,yes,feb,621.0,2.0,2,failure,0,0
48.0,management,married,secondary,no,-1855.0,yes,yes,aug,399.0,2.0,0,unknown,0,0
31.0,blue-collar,married,secondary,no,-210.0,yes,no,jul,79.0,5.0,0,unknown,0,1
33.0,admin.,married,secondary,no,333.0,no,no,jul,210.0,2.0,0,unknown,0,0
51.0,services,married,primary,no,315.0,no,yes,jul,56.0,2.0,0,unknown,0,1
28.0,blue-collar,married,primary,no,-65.0,yes,no,jul,382.0,2.0,0,unknown,0,1
41.0,blue-collar,married,primary,no,2583.0,no,no,nov,149.0,2.0,0,unknown,0,1
40.0,blue-collar,married,primary,no,188.0,yes,no,may,370.0,3.0,1,failure,0,0
32.0,admin.,married,secondary,no,98.0,yes,no,may,625.0,1.0,0,unknown,1,1
22.0,blue-collar,single,secondary,no,147.0,yes,no,jun,504.0,2.0,0,unknown,0,0
30.0,technician,single,unknown,no,-52.0,yes,no,may,163.0,2.0,0,unknown,0,0
49.0,blue-collar,married,primary,no,3027.0,yes,no,may,209.0,2.0,3,other,0,0
55.0,admin.,married,primary,no,-2.0,no,no,jul,254.0,2.0,0,unknown,0,1
36.0,entrepreneur,married,tertiary,no,354.0,yes,no,may,244.0,1.0,0,unknown,0,1
52.0,technician,married,unknown,no,985.0,no,no,aug,79.0,1.0,0,unknown,0,0
40.0,technician,married,secondary,no,312.0,yes,no,may,253.0,2.0,0,unknown,0,0
73.0,retired,divorced,primary,no,803.0,no,no,sep,460.0,5.0,0,unknown,1,0
45.0,management,single,secondary,no,5991.0,no,no,jun,128.0,1.0,0,unknown,0,0
47.0,admin.,single,primary,no,1814.0,no,no,jul,48.0,7.0,0,unknown,0,1
47.0,technician,divorced,secondary,no,1307.0,yes,no,nov,308.0,1.0,2,failure,0,1
37.0,technician,married,secondary,no,1264.0,yes,no,nov,336.0,1.0,1,failure,0,1
29.0,technician,single,tertiary,no,48.0,yes,no,jul,183.0,1.0,0,unknown,0,1
28.0,admin.,single,secondary,no,423.0,yes,yes,may,44.0,1.0,2,failure,0,0
